114.77405857887997,11.350000381469727
113.78110016986822,23.18000030517578
110.1869929368329,36.650001525878906
91.68300081969825,49.88999938964844
62.71967392438537,62.54999923706055
47.90451241906282,70.30999755859375
40.204063371108596,76.16999816894531
34.838256562591354,79.9800033569336
30.677318886207168,82.83000183105469
27.42161192237192,84.63999938964844
24.97271048320327,86.0199966430664
23.018735742113392,87.0
21.584391615288272,87.76000213623047
20.374969478435577,88.41000366210938
19.44157537666096,88.80000305175781
18.666730455722018,89.27999877929688
18.0347495635224,89.72000122070312
17.432898907050205,90.04000091552734
16.98710956628535,90.33000183105469
16.547255894275985,90.5199966430664
16.15261291954548,90.66999816894531
15.789775633413322,90.94000244140625
15.453026398636732,91.12999725341797
15.129603013680997,91.19999694824219
14.856528438580263,91.31999969482422
14.585300698686558,91.48999786376953
14.336188063974593,91.5999984741211
14.075144949802167,91.8499984741211
13.874015311716468,91.86000061035156
13.603890718073602,91.94999694824219
