Wall time,Step,Value
1555936562.664738,50,54.5625
1555936563.0264988,100,77.875
1555936563.9001617,200,88.03125
1555936564.3878565,250,87.59375
1555936564.8306868,300,89.40625
1555936565.2026763,350,89.75
1555936565.5567296,400,89.78125
1555936565.908831,450,89.96875
1555936566.281791,500,90.46875
1555936566.6520214,550,90.71875
1555936567.0168228,600,90.46875
1555936567.3888285,650,91.5
1555936567.7469149,700,90.0625
1555936568.1358995,750,90.375
1555936568.5108297,800,91.625
1555936568.9037864,850,92.15625
1555936569.299749,900,92.4375
1555936571.1298497,988,92.15625
1555936571.4858663,1038,93.1875
1555936571.8623693,1088,92.40625
1555936572.2438378,1138,94.09375
1555936572.627835,1188,93.59375
1555936573.0397093,1238,92.875
1555936573.524937,1288,93.5625
1555936574.003141,1338,93.5
1555936574.3881006,1388,93.0625
1555936574.8039877,1438,92.65625
1555936575.9180083,1538,93.84375
1555936576.4785082,1588,94.46875
1555936576.9552329,1638,94.34375
1555936577.4060276,1688,94.59375
1555936577.8753786,1738,95.1875
1555936578.3285587,1788,94.03125
1555936578.7963078,1838,94.375
1555936579.632072,1926,94.75
1555936580.1038094,1976,94.34375
1555936580.556598,2026,94.75
1555936580.9894407,2076,95.40625
1555936581.4482138,2126,95.21875
1555936582.3218746,2226,95.28125
1555936582.7557166,2276,95.0
1555936583.1945415,2326,94.84375
1555936583.6493242,2376,95.90625
1555936584.119067,2426,95.90625
1555936584.608756,2476,95.375
1555936585.0771549,2526,95.21875
1555936585.5213168,2576,96.03125
1555936585.9811814,2626,95.71875
1555936586.4458423,2676,95.53125
1555936586.892709,2726,95.96875
1555936587.3234937,2776,95.5
1555936589.2862427,2864,95.96875
1555936589.728331,2914,96.0625
1555936590.2029417,2964,95.96875
1555936590.6396224,3014,95.9375
1555936591.0884206,3064,95.25
1555936591.5422087,3114,96.5
1555936591.9820304,3164,96.4375
1555936592.4597516,3214,95.84375
1555936592.9035656,3264,96.03125
1555936593.3603435,3314,96.25
1555936593.8011646,3364,96.625
1555936594.2669175,3414,96.65625
1555936594.7138042,3464,95.71875
