Wall time,Step,Value
1555984967.0758817,1,15.048714637756348
1555984986.7691917,2,9.839336395263672
1555985007.3970034,3,7.5346527099609375
1555985026.041151,4,6.083315849304199
1555985049.8295064,5,5.5984206199646
1555985069.848946,6,5.007704734802246
1555985087.4678068,7,4.182807922363281
1555985102.7000535,8,4.108719825744629
1555985119.2806962,9,3.985062837600708
1555985135.9032216,10,3.925124406814575
1555985151.7727625,11,3.6492204666137695
1555985171.5249178,12,3.644622802734375
1555985189.6245008,13,3.561023473739624
1555985204.839789,14,3.8440921306610107
1555985221.5780437,15,3.7024569511413574
1555985235.3711002,16,3.6101744174957275
1555985250.1236305,17,3.6989123821258545
1555985263.830958,18,3.686253309249878
1555985277.6071005,19,3.693397045135498
1555985292.42346,20,3.892409563064575
1555985308.091541,21,3.6894049644470215
1555985326.08939,22,3.748140811920166
1555985341.7415128,23,4.046562671661377
1555985356.646634,24,3.868196487426758
1555985374.8848403,25,3.8692080974578857
1555985392.3122127,26,3.9532485008239746
1555985408.9167898,27,3.9274072647094727
1555985425.624091,28,3.978271484375
1555985442.9916246,29,3.9914164543151855
1555985460.3202617,30,4.029822826385498
