Wall time,Step,Value
1556022000.9019332,50,112.27420043945312
1556022002.353096,100,75.41645050048828
1556022003.6971104,150,35.146690368652344
1556022005.042552,200,24.008747100830078
1556022007.3602443,250,17.102277755737305
1556022009.0402567,300,15.27778434753418
1556022010.4361796,350,13.657800674438477
1556022012.124524,400,10.321633338928223
1556022013.9152985,450,10.321609497070312
1556022015.3118637,500,9.4442138671875
1556022017.7350957,550,8.575638771057129
1556022019.8663414,600,7.806125640869141
1556022021.8972023,650,6.320295810699463
1556022024.128228,700,6.591957092285156
1556022026.405699,750,6.8063459396362305
1556022028.6451857,800,5.586732387542725
1556022030.825871,850,5.835166931152344
1556022032.187709,900,5.352139949798584
1556022037.150538,988,5.379383563995361
1556022038.4851758,1038,4.718218803405762
1556022039.9105067,1088,4.459996700286865
1556022041.4039772,1138,4.461920738220215
1556022042.8046098,1188,4.2086181640625
1556022044.4502223,1238,3.7763326168060303
1556022047.011177,1288,4.529738426208496
1556022049.387911,1338,4.320338249206543
1556022051.540142,1388,3.371691942214966
1556022053.0818646,1438,4.211677074432373
1556022054.422414,1488,4.011455535888672
1556022055.7559557,1538,3.480991840362549
1556022057.2124152,1588,3.097261905670166
1556022058.637181,1638,4.2148237228393555
1556022060.32455,1688,3.5933749675750732
1556022061.847683,1738,4.0578813552856445
1556022063.149614,1788,3.324122667312622
1556022064.5349245,1838,3.6776084899902344
1556022067.0245366,1926,3.7141835689544678
1556022068.4081352,1976,2.8097188472747803
1556022069.738814,2026,3.1567633152008057
1556022071.037582,2076,3.135359764099121
1556022072.346821,2126,2.9975786209106445
1556022073.6494646,2176,3.319931745529175
1556022075.02035,2226,2.2645771503448486
1556022076.4095862,2276,2.6364247798919678
1556022077.7744355,2326,2.433048725128174
1556022079.1441514,2376,2.3918066024780273
1556022080.5621755,2426,2.773038625717163
1556022081.937873,2476,2.8517229557037354
1556022083.2614095,2526,2.64117431640625
1556022084.5830288,2576,3.03143310546875
1556022086.0423994,2626,2.9599688053131104
1556022087.4601026,2676,2.0846214294433594
1556022088.889518,2726,3.324791193008423
1556022090.485182,2776,2.6184473037719727
