Wall time,Step,Value
1555468554.3443596,50,115.60467529296875
1555468554.6939802,100,115.26171112060547
1555468555.4268324,200,107.51342010498047
1555468555.7653103,250,58.076595306396484
1555468556.0912564,300,35.02577209472656
1555468556.4287298,350,26.396196365356445
1555468556.7848039,400,21.76692771911621
1555468557.1556726,450,18.633955001831055
1555468557.5184827,500,17.118925094604492
1555468557.9022,550,16.236963272094727
1555468558.2891166,600,16.219560623168945
1555468558.7346222,650,15.329255104064941
1555468559.132608,700,13.396008491516113
1555468559.5165348,750,13.712648391723633
1555468559.8841379,800,12.855756759643555
1555468560.2771735,850,12.504523277282715
1555468560.6452837,900,12.423462867736816
1555468562.1525905,988,11.166210174560547
1555468562.5547366,1038,9.626233100891113
1555468562.8922915,1088,10.352587699890137
1555468563.2250328,1138,9.447141647338867
1555468563.56919,1188,9.896618843078613
1555468563.8902497,1238,9.83879280090332
1555468564.2182956,1288,9.685334205627441
1555468564.5681596,1338,9.745698928833008
1555468564.9231875,1388,8.61144733428955
1555468565.246777,1438,9.73956298828125
1555468565.9495423,1538,8.084288597106934
1555468566.3073096,1588,8.10619068145752
1555468566.6385126,1638,6.969666957855225
1555468567.0513468,1688,8.527966499328613
1555468567.3815117,1738,8.137529373168945
1555468567.69823,1788,7.53009557723999
1555468568.0810485,1838,7.408730983734131
1555468568.6973886,1926,7.304746627807617
1555468569.0604029,1976,7.657215595245361
1555468569.4783812,2026,7.384818077087402
1555468569.8186789,2076,6.330979824066162
1555468570.1666315,2126,6.029918193817139
1555468570.914827,2226,6.383529186248779
1555468571.2624524,2276,5.6466450691223145
1555468571.6507356,2326,5.540587902069092
1555468572.004825,2376,5.787785053253174
1555468572.3431287,2426,5.729618072509766
1555468572.6818407,2476,6.220130920410156
1555468573.0369425,2526,6.045562267303467
1555468573.400459,2576,5.921592712402344
1555468573.7449248,2626,4.891528606414795
1555468574.1047492,2676,6.100615501403809
1555468574.4553738,2726,6.36091423034668
1555468574.8022242,2776,4.588508605957031
1555468576.2180436,2864,5.102885723114014
1555468576.538245,2914,5.117055892944336
1555468576.8894405,2964,3.9680240154266357
1555468577.241186,3014,4.613264083862305
1555468577.6313028,3064,4.782297134399414
1555468577.9831476,3114,4.01621675491333
1555468578.339249,3164,4.881573677062988
1555468578.6685205,3214,4.4867730140686035
1555468579.0155513,3264,4.3548173904418945
1555468579.3451464,3314,4.718639373779297
1555468579.752523,3364,5.114376544952393
1555468580.083609,3414,4.9084343910217285
1555468580.4345722,3464,4.010050296783447
1555468580.7908368,3514,4.612026214599609
1555468581.1171532,3564,4.492364406585693
1555468581.471706,3614,4.868362903594971
1555468582.160617,3714,5.400089740753174
1555468582.7655418,3802,4.1371660232543945
1555468583.108744,3852,3.8811848163604736
1555468583.4585395,3902,4.240417003631592
1555468583.7809134,3952,3.9047482013702393
1555468584.129748,4002,3.7050516605377197
1555468584.495574,4052,3.093207836151123
1555468584.826631,4102,3.9872429370880127
1555468585.172634,4152,3.72126841545105
1555468585.5126219,4202,3.3521974086761475
1555468585.8519957,4252,3.8438408374786377
1555468586.1977925,4302,3.639904260635376
1555468586.531355,4352,4.6179680824279785
1555468586.862196,4402,3.556488037109375
1555468587.1867776,4452,3.262683629989624
1555468587.521754,4502,3.5664334297180176
1555468587.8513267,4552,3.696275234222412
1555468588.1779003,4602,3.44761323928833
1555468588.5215123,4652,4.079306602478027
1555468589.90303,4740,2.9061086177825928
1555468590.2389212,4790,2.580552816390991
1555468590.5696607,4840,3.2003445625305176
1555468590.930773,4890,3.0127224922180176
1555468591.2811205,4940,2.5144407749176025
1555468591.608541,4990,2.805354595184326
1555468591.9350092,5040,2.1324574947357178
1555468592.3134263,5090,3.226383686065674
1555468592.6581202,5140,3.231813669204712
1555468592.988444,5190,2.883697032928467
1555468593.3082864,5240,3.6985538005828857
1555468593.6604443,5290,3.3107314109802246
1555468594.0040305,5340,3.619523286819458
1555468594.3264542,5390,3.5668365955352783
1555468594.6948466,5440,3.2617573738098145
1555468595.0399058,5490,3.020333766937256
1555468595.3905764,5540,3.3994786739349365
1555468595.7330616,5590,3.2853503227233887
1555468596.3079605,5678,2.5489110946655273
1555468596.6376889,5728,2.6708168983459473
1555468596.9637783,5778,2.599154472351074
1555468597.2993274,5828,2.692690134048462
1555468597.6433234,5878,2.8059194087982178
1555468597.9561253,5928,2.4939935207366943
1555468598.3249793,5978,2.0059728622436523
1555468598.6680064,6028,2.4671761989593506
1555468599.0056756,6078,2.511143445968628
1555468599.3290846,6128,3.0927720069885254
1555468599.6792397,6178,2.9146854877471924
1555468600.0214882,6228,2.3308279514312744
1555468600.3473275,6278,2.6099135875701904
1555468600.6969774,6328,2.812638282775879
1555468601.021018,6378,2.9667491912841797
1555468601.4011967,6428,2.378497838973999
1555468601.738666,6478,2.7115046977996826
1555468602.0855772,6528,2.4662861824035645
1555468603.4488218,6616,1.4861456155776978
1555468603.7961373,6666,1.9779131412506104
1555468604.514553,6766,2.213900566101074
1555468604.877198,6816,2.4528937339782715
1555468605.2015564,6866,2.1717710494995117
