Wall time,Step,Value
1555941606.2898562,1,115.08926391601562
1555941705.6959906,2,115.07184600830078
1555941801.1624298,3,115.11422729492188
1555941888.4297733,4,115.09672546386719
1555941985.4209359,5,115.09133911132812
1555942085.2943785,6,115.07735443115234
1555942187.4404213,7,115.1117935180664
1555942280.4580672,8,115.06646728515625
1555942394.216256,9,115.06452941894531
1555942527.409752,10,115.08618927001953
1555942644.8983803,11,115.10327911376953
1555942749.6981983,12,115.09722137451172
1555942831.151373,13,115.07337951660156
1555942971.4065146,14,115.0941162109375
1555943091.5120544,15,115.05400848388672
