Wall time,Step,Value
1556003371.0989943,1,10.319999694824219
1556003437.653381,2,11.350000381469727
1556003506.0767682,3,10.319999694824219
1556003570.8978746,4,11.350000381469727
1556003640.9114735,5,10.279999732971191
1556003709.084338,6,11.350000381469727
1556003783.2010186,7,10.279999732971191
1556003868.5940585,8,11.350000381469727
1556003955.1245275,9,11.350000381469727
1556004049.418848,10,11.350000381469727
1556004982.358466,11,26.229999542236328
1556005057.5685012,12,84.37999725341797
1556005128.2702448,13,93.22000122070312
1556005222.7237673,14,95.2699966430664
1556005310.333627,15,96.5199966430664
